date,datetime,cash_type,card,money,coffee_name
2024/11/3,2024/11/3 16:16,card,ANON-0000-0000-0622,35.76,Hot Chocolate
2024/11/3,2024/11/3 16:20,card,ANON-0000-0000-0852,25.96,Americano
2024/11/3,2024/11/3 16:21,card,ANON-0000-0000-0852,25.96,Americano
2024/11/3,2024/11/3 20:26,card,ANON-0000-0000-0225,35.76,Cocoa
2024/11/4,2024/11/4 7:43,card,ANON-0000-0000-0696,35.76,Latte
2024/11/4,2024/11/4 8:37,card,ANON-0000-0000-0276,35.76,Latte
2024/11/4,2024/11/4 8:38,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/4,2024/11/4 12:33,card,ANON-0000-0000-0853,25.96,Americano
2024/11/4,2024/11/4 12:35,card,ANON-0000-0000-0854,30.86,Americano with Milk
2024/11/4,2024/11/4 14:44,card,ANON-0000-0000-0012,35.76,Cocoa
2024/11/4,2024/11/4 14:45,card,ANON-0000-0000-0012,35.76,Cocoa
2024/11/5,2024/11/5 7:49,card,ANON-0000-0000-0696,35.76,Cocoa
2024/11/5,2024/11/5 9:05,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/5,2024/11/5 9:12,card,ANON-0000-0000-0731,35.76,Cappuccino
2024/11/5,2024/11/5 9:13,card,ANON-0000-0000-0731,30.86,Americano with Milk
2024/11/5,2024/11/5 10:41,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024/11/5,2024/11/5 11:47,card,ANON-0000-0000-0855,35.76,Cocoa
2024/11/5,2024/11/5 11:48,card,ANON-0000-0000-0856,35.76,Latte
2024/11/5,2024/11/5 14:36,card,ANON-0000-0000-0857,35.76,Latte
2024/11/5,2024/11/5 14:41,card,ANON-0000-0000-0858,35.76,Latte
2024/11/5,2024/11/5 18:52,card,ANON-0000-0000-0455,35.76,Cappuccino
2024/11/5,2024/11/5 18:54,card,ANON-0000-0000-0455,35.76,Cappuccino
2024/11/5,2024/11/5 18:55,card,ANON-0000-0000-0455,35.76,Cappuccino
2024/11/5,2024/11/5 21:40,card,ANON-0000-0000-0859,35.76,Cocoa
2024/11/5,2024/11/5 21:42,card,ANON-0000-0000-0859,35.76,Cocoa
2024/11/5,2024/11/5 21:54,card,ANON-0000-0000-0722,35.76,Hot Chocolate
2024/11/5,2024/11/5 22:05,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024/11/5,2024/11/5 22:06,card,ANON-0000-0000-0637,30.86,Americano with Milk
2024/11/6,2024/11/6 8:11,card,ANON-0000-0000-0570,35.76,Latte
2024/11/6,2024/11/6 11:45,card,ANON-0000-0000-0860,21.06,Espresso
2024/11/6,2024/11/6 13:15,card,ANON-0000-0000-0742,25.96,Americano
2024/11/6,2024/11/6 15:44,card,ANON-0000-0000-0622,35.76,Cappuccino
2024/11/6,2024/11/6 16:00,card,ANON-0000-0000-0861,35.76,Latte
2024/11/6,2024/11/6 16:02,card,ANON-0000-0000-0862,35.76,Cappuccino
2024/11/6,2024/11/6 18:40,card,ANON-0000-0000-0863,35.76,Hot Chocolate
2024/11/6,2024/11/6 18:41,card,ANON-0000-0000-0863,35.76,Hot Chocolate
2024/11/7,2024/11/7 12:17,card,ANON-0000-0000-0864,35.76,Latte
2024/11/7,2024/11/7 15:50,card,ANON-0000-0000-0865,25.96,Americano
2024/11/7,2024/11/7 16:39,card,ANON-0000-0000-0866,25.96,Americano
2024/11/7,2024/11/7 18:17,card,ANON-0000-0000-0828,35.76,Cocoa
2024/11/7,2024/11/7 19:20,card,ANON-0000-0000-0867,35.76,Hot Chocolate
2024/11/7,2024/11/7 19:21,card,ANON-0000-0000-0867,35.76,Latte
2024/11/7,2024/11/7 20:02,card,ANON-0000-0000-0507,35.76,Latte
2024/11/8,2024/11/8 9:05,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/8,2024/11/8 9:47,card,ANON-0000-0000-0375,25.96,Americano
2024/11/8,2024/11/8 9:49,card,ANON-0000-0000-0375,25.96,Americano
2024/11/8,2024/11/8 11:47,card,ANON-0000-0000-0494,35.76,Cappuccino
2024/11/8,2024/11/8 13:25,card,ANON-0000-0000-0868,35.76,Latte
2024/11/8,2024/11/8 13:26,card,ANON-0000-0000-0868,35.76,Latte
2024/11/8,2024/11/8 16:33,card,ANON-0000-0000-0869,30.86,Americano with Milk
2024/11/8,2024/11/8 16:55,card,ANON-0000-0000-0870,30.86,Americano with Milk
2024/11/8,2024/11/8 20:13,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024/11/8,2024/11/8 20:14,card,ANON-0000-0000-0872,35.76,Hot Chocolate
2024/11/8,2024/11/8 20:15,card,ANON-0000-0000-0872,35.76,Hot Chocolate
2024/11/8,2024/11/8 22:27,card,ANON-0000-0000-0690,35.76,Latte
2024/11/9,2024/11/9 10:08,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/9,2024/11/9 11:02,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/9,2024/11/9 11:03,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/9,2024/11/9 11:08,card,ANON-0000-0000-0873,35.76,Latte
2024/11/9,2024/11/9 13:50,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024/11/9,2024/11/9 13:50,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024/11/9,2024/11/9 14:21,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024/11/9,2024/11/9 14:22,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024/11/9,2024/11/9 14:37,card,ANON-0000-0000-0875,25.96,Americano
2024/11/9,2024/11/9 15:29,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/9,2024/11/9 16:15,card,ANON-0000-0000-0570,35.76,Latte
2024/11/9,2024/11/9 16:16,card,ANON-0000-0000-0570,35.76,Cocoa
2024/11/9,2024/11/9 20:42,card,ANON-0000-0000-0876,25.96,Americano
2024/11/9,2024/11/9 20:43,card,ANON-0000-0000-0876,35.76,Latte
2024/11/9,2024/11/9 22:13,card,ANON-0000-0000-0877,35.76,Cocoa
2024/11/9,2024/11/9 22:52,card,ANON-0000-0000-0878,25.96,Americano
2024/11/9,2024/11/9 22:54,card,ANON-0000-0000-0879,25.96,Americano
2024/11/10,2024/11/10 9:46,card,ANON-0000-0000-0880,25.96,Americano
2024/11/10,2024/11/10 17:52,card,ANON-0000-0000-0881,35.76,Cocoa
2024/11/10,2024/11/10 18:12,card,ANON-0000-0000-0882,35.76,Hot Chocolate
2024/11/10,2024/11/10 18:14,card,ANON-0000-0000-0883,35.76,Hot Chocolate
2024/11/10,2024/11/10 20:38,card,ANON-0000-0000-0884,35.76,Cappuccino
2024/11/10,2024/11/10 20:39,card,ANON-0000-0000-0884,35.76,Cappuccino
2024/11/11,2024/11/11 7:48,card,ANON-0000-0000-0696,35.76,Cappuccino
2024/11/11,2024/11/11 9:52,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/11,2024/11/11 10:19,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/11,2024/11/11 16:18,card,ANON-0000-0000-0206,35.76,Cappuccino
2024/11/11,2024/11/11 16:19,card,ANON-0000-0000-0206,35.76,Hot Chocolate
2024/11/11,2024/11/11 17:33,card,ANON-0000-0000-0885,35.76,Cappuccino
2024/11/11,2024/11/11 19:00,card,ANON-0000-0000-0886,35.76,Latte
2024/11/11,2024/11/11 19:04,card,ANON-0000-0000-0887,35.76,Hot Chocolate
2024/11/11,2024/11/11 21:08,card,ANON-0000-0000-0888,35.76,Latte
2024/11/11,2024/11/11 21:09,card,ANON-0000-0000-0888,35.76,Latte
2024/11/12,2024/11/12 10:03,card,ANON-0000-0000-0889,35.76,Latte
2024/11/12,2024/11/12 13:15,card,ANON-0000-0000-0890,35.76,Latte
2024/11/12,2024/11/12 14:39,card,ANON-0000-0000-0691,35.76,Latte
2024/11/12,2024/11/12 16:47,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024/11/12,2024/11/12 16:48,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024/11/12,2024/11/12 16:49,card,ANON-0000-0000-0891,35.76,Cocoa
2024/11/12,2024/11/12 18:45,card,ANON-0000-0000-0696,35.76,Cappuccino
2024/11/12,2024/11/12 20:07,card,ANON-0000-0000-0892,35.76,Latte
2024/11/12,2024/11/12 20:09,card,ANON-0000-0000-0893,35.76,Cocoa
2024/11/13,2024/11/13 8:09,card,ANON-0000-0000-0894,30.86,Americano with Milk
2024/11/13,2024/11/13 10:37,card,ANON-0000-0000-0892,35.76,Latte
2024/11/13,2024/11/13 13:19,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024/11/13,2024/11/13 13:20,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024/11/13,2024/11/13 14:17,card,ANON-0000-0000-0896,30.86,Americano with Milk
2024/11/13,2024/11/13 14:46,card,ANON-0000-0000-0892,35.76,Latte
2024/11/14,2024/11/14 9:36,card,ANON-0000-0000-0892,35.76,Latte
2024/11/14,2024/11/14 10:06,card,ANON-0000-0000-0897,25.96,Americano
2024/11/14,2024/11/14 12:48,card,ANON-0000-0000-0898,21.06,Espresso
2024/11/14,2024/11/14 15:03,card,ANON-0000-0000-0899,35.76,Cappuccino
2024/11/14,2024/11/14 15:04,card,ANON-0000-0000-0900,35.76,Latte
2024/11/14,2024/11/14 15:05,card,ANON-0000-0000-0900,35.76,Cappuccino
2024/11/14,2024/11/14 16:13,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024/11/14,2024/11/14 16:14,card,ANON-0000-0000-0819,35.76,Cappuccino
2024/11/14,2024/11/14 19:43,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024/11/14,2024/11/14 19:46,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024/11/14,2024/11/14 20:31,card,ANON-0000-0000-0877,35.76,Cocoa
2024/11/14,2024/11/14 20:32,card,ANON-0000-0000-0877,35.76,Hot Chocolate
2024/11/14,2024/11/14 21:24,card,ANON-0000-0000-0019,35.76,Latte
2024/11/14,2024/11/14 22:40,card,ANON-0000-0000-0901,35.76,Latte
2024/11/15,2024/11/15 8:45,card,ANON-0000-0000-0902,30.86,Americano with Milk
2024/11/15,2024/11/15 11:05,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024/11/15,2024/11/15 12:09,card,ANON-0000-0000-0903,35.76,Cocoa
2024/11/15,2024/11/15 12:14,card,ANON-0000-0000-0904,35.76,Cocoa
2024/11/15,2024/11/15 13:57,card,ANON-0000-0000-0494,35.76,Latte
2024/11/15,2024/11/15 15:19,card,ANON-0000-0000-0905,25.96,Americano
2024/11/15,2024/11/15 17:35,card,ANON-0000-0000-0851,30.86,Americano with Milk
2024/11/15,2024/11/15 17:55,card,ANON-0000-0000-0906,35.76,Latte
2024/11/15,2024/11/15 18:12,card,ANON-0000-0000-0907,35.76,Hot Chocolate
2024/11/15,2024/11/15 18:42,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024/11/15,2024/11/15 18:43,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024/11/16,2024/11/16 10:21,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/16,2024/11/16 10:45,card,ANON-0000-0000-0908,25.96,Cortado
2024/11/16,2024/11/16 11:02,card,ANON-0000-0000-0909,35.76,Hot Chocolate
2024/11/16,2024/11/16 11:03,card,ANON-0000-0000-0910,35.76,Latte
2024/11/16,2024/11/16 11:39,card,ANON-0000-0000-0302,25.96,Americano
2024/11/16,2024/11/16 12:30,card,ANON-0000-0000-0911,35.76,Cappuccino
2024/11/16,2024/11/16 12:31,card,ANON-0000-0000-0912,30.86,Americano with Milk
2024/11/16,2024/11/16 12:48,card,ANON-0000-0000-0913,35.76,Latte
2024/11/16,2024/11/16 12:49,card,ANON-0000-0000-0913,35.76,Latte
2024/11/16,2024/11/16 13:16,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024/11/16,2024/11/16 13:18,card,ANON-0000-0000-0914,35.76,Latte
2024/11/16,2024/11/16 13:19,card,ANON-0000-0000-0914,35.76,Latte
2024/11/16,2024/11/16 14:25,card,ANON-0000-0000-0915,30.86,Americano with Milk
2024/11/17,2024/11/17 10:29,card,ANON-0000-0000-0916,30.86,Americano with Milk
2024/11/17,2024/11/17 13:35,card,ANON-0000-0000-0917,30.86,Americano with Milk
2024/11/17,2024/11/17 14:18,card,ANON-0000-0000-0918,25.96,Americano
2024/11/17,2024/11/17 14:33,card,ANON-0000-0000-0919,30.86,Americano with Milk
2024/11/17,2024/11/17 16:27,card,ANON-0000-0000-0920,35.76,Latte
2024/11/17,2024/11/17 16:28,card,ANON-0000-0000-0920,35.76,Latte
2024/11/17,2024/11/17 18:10,card,ANON-0000-0000-0921,35.76,Hot Chocolate
2024/11/17,2024/11/17 19:17,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024/11/17,2024/11/17 19:18,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024/11/18,2024/11/18 7:52,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024/11/18,2024/11/18 7:53,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024/11/18,2024/11/18 7:57,card,ANON-0000-0000-0570,35.76,Latte
2024/11/18,2024/11/18 16:44,card,ANON-0000-0000-0924,35.76,Latte
2024/11/18,2024/11/18 16:46,card,ANON-0000-0000-0906,35.76,Latte
2024/11/18,2024/11/18 18:50,card,ANON-0000-0000-0925,35.76,Latte
2024/11/19,2024/11/19 7:49,card,ANON-0000-0000-0696,35.76,Cocoa
2024/11/19,2024/11/19 7:51,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024/11/19,2024/11/19 7:52,card,ANON-0000-0000-0923,35.76,Latte
2024/11/19,2024/11/19 7:53,card,ANON-0000-0000-0926,21.06,Espresso
2024/11/19,2024/11/19 7:54,card,ANON-0000-0000-0927,35.76,Latte
2024/11/19,2024/11/19 10:29,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/19,2024/11/19 11:07,card,ANON-0000-0000-0928,35.76,Latte
2024/11/19,2024/11/19 16:22,card,ANON-0000-0000-0012,35.76,Cocoa
2024/11/19,2024/11/19 16:23,card,ANON-0000-0000-0012,35.76,Cocoa
2024/11/19,2024/11/19 16:41,card,ANON-0000-0000-0206,35.76,Cappuccino
2024/11/19,2024/11/19 16:47,card,ANON-0000-0000-0929,35.76,Cappuccino
2024/11/20,2024/11/20 13:29,card,ANON-0000-0000-0930,30.86,Americano with Milk
2024/11/20,2024/11/20 16:34,card,ANON-0000-0000-0906,35.76,Latte
2024/11/20,2024/11/20 17:49,card,ANON-0000-0000-0931,35.76,Cappuccino
2024/11/20,2024/11/20 17:50,card,ANON-0000-0000-0931,35.76,Hot Chocolate
2024/11/21,2024/11/21 11:06,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/21,2024/11/21 12:33,card,ANON-0000-0000-0906,35.76,Latte
2024/11/21,2024/11/21 12:59,card,ANON-0000-0000-0903,35.76,Cocoa
2024/11/21,2024/11/21 13:00,card,ANON-0000-0000-0932,35.76,Cocoa
2024/11/21,2024/11/21 16:14,card,ANON-0000-0000-0906,35.76,Latte
2024/11/21,2024/11/21 17:35,card,ANON-0000-0000-0933,30.86,Americano with Milk
2024/11/21,2024/11/21 17:39,card,ANON-0000-0000-0934,25.96,Cortado
2024/11/21,2024/11/21 19:01,card,ANON-0000-0000-0935,35.76,Hot Chocolate
2024/11/22,2024/11/22 7:50,card,ANON-0000-0000-0906,35.76,Latte
2024/11/22,2024/11/22 10:03,card,ANON-0000-0000-0696,35.76,Cappuccino
2024/11/22,2024/11/22 11:02,card,ANON-0000-0000-0936,35.76,Latte
2024/11/22,2024/11/22 11:24,card,ANON-0000-0000-0937,35.76,Cocoa
2024/11/22,2024/11/22 16:33,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024/11/22,2024/11/22 16:33,card,ANON-0000-0000-0938,35.76,Latte
2024/11/23,2024/11/23 9:10,card,ANON-0000-0000-0543,25.96,Cortado
2024/11/23,2024/11/23 9:11,card,ANON-0000-0000-0543,25.96,Cortado
2024/11/23,2024/11/23 10:05,card,ANON-0000-0000-0683,35.76,Latte
2024/11/23,2024/11/23 11:03,card,ANON-0000-0000-0172,35.76,Cappuccino
2024/11/23,2024/11/23 11:09,card,ANON-0000-0000-0939,25.96,Americano
2024/11/23,2024/11/23 11:10,card,ANON-0000-0000-0939,25.96,Americano
2024/11/23,2024/11/23 11:41,card,ANON-0000-0000-0494,35.76,Hot Chocolate
2024/11/23,2024/11/23 22:37,card,ANON-0000-0000-0940,35.76,Latte
2024/11/24,2024/11/24 8:17,card,ANON-0000-0000-0570,35.76,Latte
2024/11/25,2024/11/25 7:49,card,ANON-0000-0000-0696,35.76,Cappuccino
2024/11/25,2024/11/25 7:54,card,ANON-0000-0000-0941,35.76,Latte
2024/11/25,2024/11/25 9:12,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/25,2024/11/25 10:38,card,ANON-0000-0000-0141,25.96,Cortado
2024/11/25,2024/11/25 12:50,card,ANON-0000-0000-0942,35.76,Latte
2024/11/25,2024/11/25 12:52,card,ANON-0000-0000-0943,35.76,Latte
2024/11/25,2024/11/25 16:30,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024/11/25,2024/11/25 19:01,card,ANON-0000-0000-0944,30.86,Americano with Milk
2024/11/25,2024/11/25 19:37,card,ANON-0000-0000-0945,35.76,Hot Chocolate
2024/11/25,2024/11/25 21:42,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024/11/25,2024/11/25 21:43,card,ANON-0000-0000-0637,35.76,Cappuccino
2024/11/26,2024/11/26 7:54,card,ANON-0000-0000-0570,35.76,Latte
2024/11/26,2024/11/26 11:02,card,ANON-0000-0000-0903,35.76,Cocoa
2024/11/26,2024/11/26 11:03,card,ANON-0000-0000-0946,25.96,Americano
2024/11/26,2024/11/26 11:06,card,ANON-0000-0000-0947,35.76,Cocoa
2024/11/26,2024/11/26 11:07,card,ANON-0000-0000-0947,35.76,Cocoa
2024/11/26,2024/11/26 16:03,card,ANON-0000-0000-0948,35.76,Latte
2024/11/26,2024/11/26 16:05,card,ANON-0000-0000-0949,35.76,Latte
2024/11/26,2024/11/26 17:11,card,ANON-0000-0000-0950,25.96,Americano
2024/11/26,2024/11/26 17:12,card,ANON-0000-0000-0950,30.86,Americano with Milk
2024/11/26,2024/11/26 19:47,card,ANON-0000-0000-0951,35.76,Cocoa
2024/11/28,2024/11/28 8:41,card,ANON-0000-0000-0952,35.76,Cappuccino
2024/11/28,2024/11/28 9:14,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/11/28,2024/11/28 20:24,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024/11/28,2024/11/28 20:25,card,ANON-0000-0000-0019,35.76,Latte
2024/11/28,2024/11/28 20:55,card,ANON-0000-0000-0507,35.76,Latte
2024/11/28,2024/11/28 22:00,card,ANON-0000-0000-0748,35.76,Cappuccino
2024/11/29,2024/11/29 7:53,card,ANON-0000-0000-0696,35.76,Cocoa
2024/11/29,2024/11/29 7:57,card,ANON-0000-0000-0570,35.76,Latte
2024/11/29,2024/11/29 9:07,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024/11/29,2024/11/29 9:08,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024/11/29,2024/11/29 15:18,card,ANON-0000-0000-0953,30.86,Americano with Milk
2024/11/29,2024/11/29 15:19,card,ANON-0000-0000-0954,35.76,Latte
2024/11/29,2024/11/29 20:57,card,ANON-0000-0000-0955,35.76,Cocoa
2024/11/30,2024/11/30 12:58,card,ANON-0000-0000-0570,35.76,Cocoa
2024/11/30,2024/11/30 14:04,card,ANON-0000-0000-0956,25.96,Americano
2024/11/30,2024/11/30 14:05,card,ANON-0000-0000-0956,35.76,Hot Chocolate
2024/11/30,2024/11/30 14:16,card,ANON-0000-0000-0494,35.76,Cocoa
2024/11/30,2024/11/30 15:33,card,ANON-0000-0000-0097,30.86,Americano with Milk
2024/11/30,2024/11/30 22:03,card,ANON-0000-0000-0957,30.86,Americano with Milk
2024/12/1,2024/12/1 10:15,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024/12/1,2024/12/1 10:16,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024/12/1,2024/12/1 10:22,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024/12/1,2024/12/1 14:34,card,ANON-0000-0000-0958,30.86,Americano with Milk
2024/12/1,2024/12/1 15:09,card,ANON-0000-0000-0959,35.76,Cocoa
2024/12/1,2024/12/1 15:09,card,ANON-0000-0000-0959,35.76,Cocoa
2024/12/1,2024/12/1 15:43,card,ANON-0000-0000-0960,35.76,Cappuccino
2024/12/1,2024/12/1 15:56,card,ANON-0000-0000-0961,35.76,Latte
2024/12/1,2024/12/1 15:57,card,ANON-0000-0000-0962,35.76,Latte
2024/12/1,2024/12/1 16:32,card,ANON-0000-0000-0963,35.76,Latte
2024/12/1,2024/12/1 16:34,card,ANON-0000-0000-0964,35.76,Latte
2024/12/1,2024/12/1 17:10,card,ANON-0000-0000-0965,30.86,Americano with Milk
2024/12/1,2024/12/1 17:11,card,ANON-0000-0000-0965,30.86,Americano with Milk
2024/12/1,2024/12/1 18:38,card,ANON-0000-0000-0966,30.86,Americano with Milk
2024/12/2,2024/12/2 7:50,card,ANON-0000-0000-0696,35.76,Latte
2024/12/2,2024/12/2 7:51,card,ANON-0000-0000-0967,25.96,Americano
2024/12/2,2024/12/2 8:21,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/2,2024/12/2 8:53,card,ANON-0000-0000-0968,35.76,Cocoa
2024/12/2,2024/12/2 11:04,card,ANON-0000-0000-0141,25.96,Cortado
2024/12/2,2024/12/2 15:28,card,ANON-0000-0000-0969,21.06,Espresso
2024/12/2,2024/12/2 16:12,card,ANON-0000-0000-0970,35.76,Cappuccino
2024/12/2,2024/12/2 17:34,card,ANON-0000-0000-0971,25.96,Americano
2024/12/2,2024/12/2 18:00,card,ANON-0000-0000-0972,35.76,Cappuccino
2024/12/3,2024/12/3 8:11,card,ANON-0000-0000-0570,35.76,Latte
2024/12/3,2024/12/3 9:23,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/3,2024/12/3 9:24,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/3,2024/12/3 11:17,card,ANON-0000-0000-0973,25.96,Americano
2024/12/3,2024/12/3 11:42,card,ANON-0000-0000-0974,30.86,Americano with Milk
2024/12/3,2024/12/3 11:43,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024/12/3,2024/12/3 11:45,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024/12/3,2024/12/3 20:50,card,ANON-0000-0000-0975,35.76,Cocoa
2024/12/3,2024/12/3 21:33,card,ANON-0000-0000-0685,35.76,Latte
2024/12/3,2024/12/3 21:34,card,ANON-0000-0000-0685,35.76,Cappuccino
2024/12/3,2024/12/3 21:35,card,ANON-0000-0000-0685,35.76,Hot Chocolate
2024/12/3,2024/12/3 22:19,card,ANON-0000-0000-0976,30.86,Americano with Milk
2024/12/3,2024/12/3 22:21,card,ANON-0000-0000-0206,35.76,Cappuccino
2024/12/4,2024/12/4 8:32,card,ANON-0000-0000-0141,25.96,Cortado
2024/12/4,2024/12/4 8:50,card,ANON-0000-0000-0977,35.76,Latte
2024/12/4,2024/12/4 8:52,card,ANON-0000-0000-0978,35.76,Latte
2024/12/4,2024/12/4 9:04,card,ANON-0000-0000-0979,25.96,Americano
2024/12/4,2024/12/4 10:23,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/4,2024/12/4 10:24,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/4,2024/12/4 10:26,card,ANON-0000-0000-0980,30.86,Americano with Milk
2024/12/4,2024/12/4 10:29,card,ANON-0000-0000-0783,35.76,Hot Chocolate
2024/12/4,2024/12/4 11:45,card,ANON-0000-0000-0981,30.86,Americano with Milk
2024/12/4,2024/12/4 14:33,card,ANON-0000-0000-0982,35.76,Hot Chocolate
2024/12/5,2024/12/5 8:53,card,ANON-0000-0000-0983,25.96,Americano
2024/12/5,2024/12/5 9:20,card,ANON-0000-0000-0141,25.96,Cortado
2024/12/5,2024/12/5 10:02,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/5,2024/12/5 10:05,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/5,2024/12/5 11:31,card,ANON-0000-0000-0579,35.76,Latte
2024/12/5,2024/12/5 11:50,card,ANON-0000-0000-0984,25.96,Americano
2024/12/5,2024/12/5 14:30,card,ANON-0000-0000-0985,35.76,Cappuccino
2024/12/5,2024/12/5 15:21,card,ANON-0000-0000-0906,35.76,Latte
2024/12/5,2024/12/5 16:02,card,ANON-0000-0000-0771,35.76,Latte
2024/12/6,2024/12/6 11:42,card,ANON-0000-0000-0906,35.76,Latte
2024/12/6,2024/12/6 16:31,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024/12/6,2024/12/6 22:30,card,ANON-0000-0000-0731,35.76,Latte
2024/12/6,2024/12/6 22:31,card,ANON-0000-0000-0731,35.76,Hot Chocolate
2024/12/7,2024/12/7 11:17,card,ANON-0000-0000-0986,30.86,Americano with Milk
2024/12/7,2024/12/7 14:16,card,ANON-0000-0000-0987,25.96,Americano
2024/12/7,2024/12/7 15:44,card,ANON-0000-0000-0409,35.76,Latte
2024/12/7,2024/12/7 19:11,card,ANON-0000-0000-0206,35.76,Cappuccino
2024/12/7,2024/12/7 22:00,card,ANON-0000-0000-0988,30.86,Americano with Milk
2024/12/7,2024/12/7 22:28,card,ANON-0000-0000-0989,25.96,Americano
2024/12/8,2024/12/8 8:29,card,ANON-0000-0000-0141,25.96,Cortado
2024/12/8,2024/12/8 10:42,card,ANON-0000-0000-0787,35.76,Latte
2024/12/8,2024/12/8 10:43,card,ANON-0000-0000-0787,35.76,Cappuccino
2024/12/8,2024/12/8 12:51,card,ANON-0000-0000-0990,25.96,Cortado
2024/12/8,2024/12/8 13:02,card,ANON-0000-0000-0991,30.86,Americano with Milk
2024/12/8,2024/12/8 13:03,card,ANON-0000-0000-0991,30.86,Americano with Milk
2024/12/8,2024/12/8 17:26,card,ANON-0000-0000-0206,35.76,Cappuccino
2024/12/8,2024/12/8 18:41,card,ANON-0000-0000-0992,21.06,Espresso
2024/12/8,2024/12/8 20:47,card,ANON-0000-0000-0097,35.76,Cappuccino
2024/12/8,2024/12/8 21:28,card,ANON-0000-0000-0993,30.86,Americano with Milk
2024/12/8,2024/12/8 21:41,card,ANON-0000-0000-0976,30.86,Americano with Milk
2024/12/9,2024/12/9 8:32,card,ANON-0000-0000-0994,35.76,Cappuccino
2024/12/9,2024/12/9 9:12,card,ANON-0000-0000-0995,25.96,Americano
2024/12/9,2024/12/9 9:33,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024/12/9,2024/12/9 13:00,card,ANON-0000-0000-0802,25.96,Cortado
2024/12/9,2024/12/9 21:21,card,ANON-0000-0000-0996,35.76,Cocoa
2024/12/10,2024/12/10 12:25,card,ANON-0000-0000-0141,25.96,Cortado
